BRANCH,BRANCH CODE,INV.NO,DATE,CUSTOMER NAME,CUSTOMER ID,ITEM NAME,ITEM CODE,Quantity,Free Qty,Unit,Price,Amount (CDF),Amount(USD),Sales Type
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,START-180MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03087,10,2.0,PIECES,4.0,115600.0,40.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,TETRACYCLINE 250MG B/10X10CAPS,FG04092,10,0.0,PIECES,1.25,36125.0,12.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SECOURS (PAIN RELIEF) B/10CES,FG04082,50,0.0,PIECES,0.1,14450.0,5.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SECOURS (MUSCLE PAIN RELIEF) GEL DE 50G,FG05330,2,0.0,PIECES,0.6,3468.0,1.2,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,PREGATAS-75 (PREGABALIN) B/30 CAPSULE,FG02595,1,0.0,PIECES,10.0,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,15,0.0,PIECES,3.3,143055.0,49.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,LUTHER (ARTE.+LUME.) SUSPENSION FL/ 60ML,FG01858,15,3.0,PIECES,2.5,108375.0,37.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,LUTHER JUNIOR DISPERSIBLE B/6 CES,FG01867,15,0.0,PIECES,2.0,86700.0,30.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,CLAVIX-75 (CLOPIDOGREL) B/30CES,FG00759,3,0.0,PIECES,12.5,108375.0,37.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,UNICLAV 1.2G (AMOXICLAV) INJ. B/1 VIAL+EAU.,FG03397,10,0.0,PIECES,2.5,72250.0,25.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,UNICLAV DUO 1125MG (AMOXICLAV) B/16 CES,FG03402,3,0.0,PIECES,5.0,43350.0,15.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,A TO Z (MULTIVITAMIN) SIROP 200ML,FG00008,10,0.0,PIECES,1.5,43350.0,15.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SPARET (DICYCLOVERINE+SIMETICONE) GOUTTES 15ML,FG03069,15,0.0,PIECES,1.5,65025.0,22.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SPARET FORTE (MEFENAMIQUE+PARACETAMOL) B/10CES,FG03071,20,0.0,PIECES,1.25,72250.0,25.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,ARH-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG04577,6,6.0,PIECES,1.5,26010.0,9.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,ARH-90MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG04578,6,6.0,PIECES,2.0,34680.0,12.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,START-120MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03085,10,2.0,PIECES,3.3,95370.0,33.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,DERMACIDAL (ANTISEPSIE) SOLUTION 125ML,FG01000,15,0.0,PIECES,1.8,78030.0,27.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,OFLOQ-OZ (OFLOXACIN + ORNID.) PERFUSION IV 100ML,FG02253,5,0.0,PIECES,1.8,26010.0,9.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,OFLOQUE (OFLOXACINE) PERFUSION IV FL/100ML,FG02255,20,0.0,PIECES,1.2,69360.0,24.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,OFLOQUE-OZ (OFLOXACINE+ORNIDA.) SUSPENSION 60ML,FG02258,10,0.0,PIECES,2.0,57800.0,20.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,START-150MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03086,10,2.0,PIECES,3.5,101150.0,35.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,ARH-210MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03618,3,3.0,PIECES,4.0,34680.0,12.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SPARADRA 2.5CM X 5CM PCS/1,FG03056,24,0.0,PIECES,0.26,18033.6,6.24,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,BANDE ELASTIC CREPE 10CM X 4.5M 1 PCS,FG00415,24,0.0,PIECES,0.28,19420.8,6.72,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,BANDE ELASTIC CREPE 15CM X 4.5M 1 PCS,FG00416,24,0.0,PIECES,0.31,21501.6,7.44,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,OXYTOCINE 10UI/1ML INJ. B/10AMP,FG04769,10,0.0,PIECES,0.6,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,PERFAC 1000 (PARACETAMOL) B/10 CES EFF,FG06783,5,0.0,PIECES,1.2,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,TRIXON-S-1500 MG (CEFTRI.+SULBAC) INJ. B/1 VIAL,FG03352,30,3.0,PIECES,1.8,156060.0,54.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,UNITRIN (COTRIMOXAZOLE) SUSP. 100ML,FG04798,20,0.0,PIECES,0.3,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,ESOQUE 40MG (ESOMEPRAZOLE) INJ. B/1 VIAL+NACL,FG01283,10,0.0,PIECES,1.75,50575.0,17.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,PROTOQ 40MG (PANTOPRAZOLE) INJ. B/1VIAL+ NACL 10ML,FG02642,10,0.0,PIECES,1.0,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,KANAMYCINE 1G. INJ. 1 VIAL,FG04749,50,0.0,PIECES,0.17,24565.0,8.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,SERINGUE 10CC..1PCS (UNIQUE),FG02899,200,0.0,PIECES,0.04,23120.0,8.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,20,0.0,PIECES,0.3,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,OUICEF 1000MG (CEFOTAXIME) INJ. B/1 VIAL + EAU,FG02349,20,2.0,PIECES,0.8,46240.0,16.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000006,02/01/2025,EXTRA CARREL DEL DR WSL#013425,WSL013425,LINCOMYCINE 600MG INJ.B/1 VIAL,FG04047,60,0.0,PIECES,0.17,29131.2,10.08,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000007,02/01/2025,LINDA PHARMA DEL NADEGE DR WSL#011573,WSL011573,I-72 (LEVONORGESTREL) 1.5MG B/1 CES,FG03843,20,10.0,PIECES,0.65,37570.0,13.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000007,02/01/2025,LINDA PHARMA DEL NADEGE DR WSL#011573,WSL011573,DELABACT SAVON 75GM,FG00973,2,0.0,PIECES,0.42,2427.6,0.84,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000007,02/01/2025,LINDA PHARMA DEL NADEGE DR WSL#011573,WSL011573,AMOXYCILLINE 500MG B/10X10CAPS,FG03614,1,0.0,PIECES,2.6,7514.0,2.6,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000007,02/01/2025,LINDA PHARMA DEL NADEGE DR WSL#011573,WSL011573,TRIXON-S-1500 MG (CEFTRI.+SULBAC) INJ. B/1 VIAL,FG03352,10,1.0,PIECES,1.8,52020.0,18.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,PENI V.K.125MG POUDRE POUR SUSP.60ML,FG04067,3,0.0,PIECES,0.45,3901.5,1.35,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,PERFAC 1G (PARACETAMOL) PERFUSION I.V.FL/100ML,FG02489,2,0.0,PIECES,1.25,7225.0,2.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,CEFINIQUE 100MG/5ML (CEFIXIME) SUSP. ORALE 100ML,FG03633,1,0.0,PIECES,2.5,7225.0,2.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,SUDROX 250MG (CEFADROXYL) POUDRE POUR SUSP. 100ML,FG03116,2,0.0,PIECES,3.0,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,SUDROX-1000MG (CEFADROXYL) DISP. B/10 CES SEC,FG03117,2,0.0,PIECES,3.5,20230.0,7.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,ARH-180MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03617,4,4.0,PIECES,3.5,40460.0,14.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,ARH-150MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03616,2,2.0,PIECES,3.0,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,START-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03091,5,1.0,PIECES,2.0,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,VAGIKLIN (CLINDA.+CLOTRI.) B/ 3 OVULES,FG03428,2,0.0,PIECES,1.75,10115.0,3.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,V-LAVAGE (ACIDE LACTIQUE) LIQUIDE DE LAVAGE 100ML,FG03425,1,0.0,PIECES,1.5,4335.0,1.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,2,0.0,PIECES,3.3,19074.0,6.6,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,LUTHER DP (ARTE.+LUME.) B/6 CES SIMPLE,FG01862,2,0.0,PIECES,3.3,19074.0,6.6,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,LUTHER JUNIOR DISPERSIBLE B/6 CES,FG01867,2,0.0,PIECES,2.0,11560.0,4.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,TRIXON-S-1500 MG (CEFTRI.+SULBAC) INJ. B/1 VIAL,FG03352,5,0.0,PIECES,1.8,26010.0,9.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,TRIXON-S-750MG (CEFTRI.+SULBAC.) INJ.B/1 VIAL,FG03353,5,0.0,PIECES,1.3,18785.0,6.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,DELABACT SAVON 75GM,FG00973,5,0.0,PIECES,0.42,6069.0,2.1,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,SUPER MANGER (CYPROHEPTADINE) 4MG B/10X10 CES***,FG07111,2,0.0,PIECES,0.4,2312.0,0.8,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000008,02/01/2025,GEMIE PHARMA DEL NADEGE DR WSL#013423,WSL013423,CEFINIQUE 50MG/5ML (CEFIXIME) SUSP. ORALE 100ML,FG00622,1,0.0,PIECES,2.0,5780.0,2.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,OFLOQUE-OZ (OFLOXACINE+ORNIDA.) SUSPENSION 60ML,FG02258,5,0.0,PIECES,2.0,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,DICLOFENAC 75MG/3ML INJ. B/10AMP,FG03871,10,0.0,PIECES,0.6,17340.0,6.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,10,0.0,PIECES,0.33,9392.5,3.25,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,KANAMYCINE 1G. INJ. 1 VIAL,FG04749,50,0.0,PIECES,0.17,24565.0,8.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,DELABACT CREME A TRIPLE ACTION TUBE/30G,FG07055,5,0.0,PIECES,0.28,4046.0,1.4,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000009,02/01/2025,JOSUE PHAR DEL NADEGE DR WSL#010974,WSL010974,AMIQUE-500MG (AMIKACIN) INJ B/1 VIAL,FG03611,10,0.0,PIECES,0.3,8670.0,3.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,TRIXON-T-1125 MG (CEFTRI.+TAZO.) INJ. B/1 VIAL,FG03354,2,0.0,PIECES,2.5,14450.0,5.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,DEXAMETHAZONE 10X10CES(LOCAL),FG01031,10,0.0,PIECES,0.17,4913.0,1.7,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,SPARET (DICYCLOVERINE+SIMETICONE) GOUTTES 15ML,FG03069,1,0.0,PIECES,1.5,4335.0,1.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,ACTM 20 MG /120 MG B/24 CES,FG03604,3,0.0,PIECES,0.65,5635.5,1.95,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,START-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03091,5,1.0,PIECES,2.0,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,PA (PARACETAMOL) IV/IM INJ. B/5 AMP,FG02367,2,0.0,PIECES,1.0,5780.0,2.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,CEFINIQUE 200MG (CEFIXIME) DISP. B/ 10 CES,FG00619,5,1.0,PIECES,2.5,36125.0,12.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,ACTM 80 MG/480 MG ADULT B/ 6 CES,FG03607,3,0.0,PIECES,0.65,5635.5,1.95,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,IBUNIQUE FORTE (PARA+IBU+CAF) B/10X10 CAPS,FG06906,10,0.0,PIECES,1.45,41905.0,14.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,PENI G 5MEGA. INJ. 1 VIAL,FG04066,50,0.0,PIECES,0.3,43350.0,15.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,PERMAGANATE 500MG B/100CES,FG02496,1,0.0,PIECES,3.0,8670.0,3.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,CIPROQUE (CIPROFLOXACIN) INJ 100ML,FG03650,10,0.0,PIECES,0.28,7947.5,2.75,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,CHLORAMPHENICOL 0.5% COLLYRE 10ML,FG04611,10,0.0,PIECES,0.15,4335.0,1.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,CEFTRIAXONE 1GR INJ. 1 VIAL,FG03638,20,0.0,PIECES,0.2,11560.0,4.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,10,0.0,PIECES,0.33,9392.5,3.25,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000010,02/01/2025,DIVINE DEL NADEGE DR WSL#012509,WSL012509,OTOBIOTIC GOUTTES OTIQUES 5ML,FG02332,1,0.0,PIECES,2.0,5780.0,2.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,LINCONIC (LINCOMYCINE) SIROP 60ML,FG04048,2,0.0,PIECES,0.5,2890.0,1.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,DICQUE 100MG (DICLOFENAC) B/10SUPPOS,FG03869,3,0.0,PIECES,0.55,4768.5,1.65,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,UNITRIN (COTRIMOXAZOLE) SUSP. 100ML,FG04798,2,0.0,PIECES,0.3,1734.0,0.6,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,DELABACT CREME A TRIPLE ACTION TUBE/30G,FG07055,3,0.0,PIECES,0.28,2427.6,0.84,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,DELABACT SAVON 75GM,FG00973,5,0.0,PIECES,0.42,6069.0,2.1,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,DICQUE-CR 100MG (DICLOFENAC) B\10 CAP,FG03873,10,0.0,PIECES,0.3,8670.0,3.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,PERFAC (PARACETAMOL) 120MG/5ML SIROP 100ML,FG04069,3,0.0,PIECES,0.27,2340.9,0.81,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,DICQUEFEN FORTE ( DICLOFENAC 75MG + PARA.325MG) B/2X10 CES,FG07118,10,0.0,PIECES,0.22,6358.0,2.2,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,UNITRIM 480MG (COTRIMOXAZOLE) B/10X10 CES,FG04617,1,0.0,PIECES,1.2,3468.0,1.2,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,PERFAC-C (PARACETAMOL+VIT-C) SIROP 100ML,FG02492,2,0.0,PIECES,0.45,2601.0,0.9,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,ONDACET 4MG (ONDASETRON) INJ. B/1 AMP+ SER.,FG02276,5,0.0,PIECES,0.6,8670.0,3.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000011,02/01/2025,REINE DE GRACE DEL NADEGE DR WSL#011024,WSL011024,SPARADRA 2.5CM X 5CM PCS/1,FG03056,12,0.0,PIECES,0.26,9016.8,3.12,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000012,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,ACTM 20 MG/120 MG DISP. B/ 6 CES,FG03606,1,0.0,PIECES,0.38,1098.2,0.38,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000012,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,CLOTRISAN (CLOTRIMAZOLE) POUDRE 50G,FG04615,14,0.0,PIECES,0.75,30345.0,10.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000012,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,ACTM 80 MG/480 MG ADULT B/ 6 CES,FG03607,1,0.0,PIECES,0.65,1878.5,0.65,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000012,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,BONNE NUIT-PLUS (SILDENAFIL 50MG+GINSENG 10MG) EFF. B/4 CES,FG07067,25,0.0,PIECES,0.4,28900.0,10.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000012,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,NO COLD (PARA.+VIT.C+CAF.+PHENYLEPH..+PHENIRA.) EFF. B/4 CES,FG07062,40,0.0,PIECES,0.3,34680.0,12.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000013,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,UNIMOL (PARA.+DIC.+CAF.) B/10 CES,FG04099,20,0.0,PIECES,0.17,9537.0,3.3,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000013,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,3 PLUS FORTE (VIT.B1+B6+B12) B/30CES,FG04561,5,0.0,PIECES,0.33,4768.5,1.65,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000013,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,TETRACYCLINE 250MG B/10X10CAPS,FG04092,2,0.0,PIECES,1.25,7225.0,2.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000013,02/01/2025,BOSCO DEL BOSCO DR WSL#009974,WSL009974,UFLAM (PARACETAMOL+IBUPROFEN) SIROP 60ML,FG06495,3,0.0,PIECES,0.35,3034.5,1.05,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000014,02/01/2025,URIEL DEL NADEGE DR WSL#011156,WSL011156,CHLORAMPHENICOL 0.5% COLLYRE 10ML,FG04611,10,0.0,PIECES,0.15,4335.0,1.5,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000014,02/01/2025,URIEL DEL NADEGE DR WSL#011156,WSL011156,LINCONIC 500MG (LINCOMYCIN) B/10 CAP,FG04046,10,0.0,PIECES,0.4,11560.0,4.0,Credit Sales
APPOLO DEPOT,KWAD25INV,KWAD25INV000014,02/01/2025,URIEL DEL NADEGE DR WSL#011156,WSL011156,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,10,0.0,PIECES,0.3,8670.0,3.0,Credit Sales
